"EventDetailID","EventID","ViolationID","Resolved?","DateResolved","DetailAttach","IncludeCitation"
1517,969,150,1,1/19/2016 0:00:00,,0
1518,969,158,1,1/19/2016 0:00:00,,0
1519,970,152,0,,,0
1520,970,86,0,,,0
1521,971,152,0,,,0
1522,971,85,0,,,0
1523,420,113,0,,,0
1524,421,113,0,,,0
1525,445,152,0,,,1
1526,445,91,0,,,1
1527,443,152,1,12/14/2015 0:00:00,,1
1528,443,88,1,12/14/2015 0:00:00,,1
1529,972,153,1,12/14/2015 0:00:00,,0
1530,972,137,1,12/14/2015 0:00:00,,0
1531,972,152,1,12/14/2015 0:00:00,,0
1532,972,105,1,12/14/2015 0:00:00,,0
1533,973,153,1,12/28/2015 0:00:00,,0
1534,973,137,1,12/28/2015 0:00:00,,0
1535,974,152,1,12/14/2015 0:00:00,,0
1536,974,100,1,12/14/2015 0:00:00,,0
1537,975,152,1,12/28/2015 0:00:00,,0
1538,975,100,1,12/28/2015 0:00:00,,0
1539,975,105,1,12/28/2015 0:00:00,,0
1540,976,153,1,12/14/2015 0:00:00,,0
1541,976,137,1,12/14/2015 0:00:00,,0
1542,978,151,1,12/18/2015 0:00:00,,0
1543,978,69,1,12/18/2015 0:00:00,,0
1544,968,151,1,12/22/2015 0:00:00,,0
1545,968,60,1,12/22/2015 0:00:00,,0
1546,979,149,1,12/11/2015 0:00:00,,0
1547,979,139,1,12/11/2015 0:00:00,,0
1548,980,149,1,12/8/2015 0:00:00,,0
1549,980,139,1,12/8/2015 0:00:00,,0
1550,981,151,1,,,0
1551,981,69,1,,,0
1552,982,148,1,12/22/2015 0:00:00,,0
1553,982,163,1,12/22/2015 0:00:00,,0
1554,984,152,1,12/14/2015 0:00:00,,0
1555,984,91,1,12/14/2015 0:00:00,,0
1556,985,152,1,12/14/2015 0:00:00,,0
1557,985,100,1,12/14/2015 0:00:00,,0
1558,997,152,1,12/21/2015 0:00:00,,0
1559,997,100,1,12/21/2015 0:00:00,,0
1560,998,152,1,1/4/2016 0:00:00,,0
1561,998,86,1,1/4/2016 0:00:00,,0
1562,999,152,1,3/10/2016 0:00:00,,0
1563,999,86,1,3/10/2016 0:00:00,,0
1564,999,100,1,3/10/2016 0:00:00,,0
1565,1000,153,1,12/21/2015 0:00:00,,0
1566,1000,137,1,12/21/2015 0:00:00,,0
1567,1001,153,1,12/21/2015 0:00:00,,0
1568,1001,137,1,12/21/2015 0:00:00,,0
1569,1002,152,0,,,0
1570,1002,88,0,,,0
1571,1002,100,0,,,0
1572,1002,134,0,,,0
1573,1004,149,1,12/18/2015 0:00:00,,0
1574,1004,139,1,12/18/2015 0:00:00,,0
1575,1005,149,1,12/18/2015 0:00:00,,0
1576,1005,139,1,12/18/2015 0:00:00,,0
1577,1006,151,1,2/9/2016 0:00:00,,0
1578,1006,65,1,2/9/2016 0:00:00,,0
1579,1007,149,1,12/22/2015 0:00:00,,0
1580,1007,139,1,12/22/2015 0:00:00,,0
1581,1008,149,1,12/18/2015 0:00:00,,0
1582,1008,139,1,12/18/2015 0:00:00,,0
1583,1009,151,1,12/22/2015 0:00:00,,0
1584,1009,65,1,12/22/2015 0:00:00,,0
1585,1010,152,1,,,0
1586,1010,91,1,,,0
1587,1010,92,1,,,0
1588,1011,153,1,12/21/2015 0:00:00,,0
1589,1011,137,1,12/21/2015 0:00:00,,0
1590,1012,153,1,12/21/2015 0:00:00,,0
1591,1012,137,1,12/21/2015 0:00:00,,0
1592,1013,152,0,,,0
1593,1013,91,0,,,0
1594,1014,159,1,12/28/2015 0:00:00,,0
1595,1014,160,1,12/28/2015 0:00:00,,0
1596,1015,159,1,12/30/2015 0:00:00,,0
1597,1015,160,1,12/30/2015 0:00:00,,0
1598,1018,152,1,12/30/2015 0:00:00,,0
1599,1018,102,1,12/30/2015 0:00:00,,0
1600,1018,105,1,12/30/2015 0:00:00,,0
1601,1017,152,0,,,0
1602,1017,100,0,,,0
1603,1020,159,1,12/30/2015 0:00:00,,0
1604,1020,160,1,12/30/2015 0:00:00,,0
1605,1022,152,0,,,0
1606,1022,91,0,,,0
1607,1023,152,0,,,0
1608,1023,86,0,,,0
1609,1024,152,0,,,0
1610,1024,100,0,,,0
1611,1025,152,1,,,0
1612,1025,86,1,,,0
1613,1025,105,1,,,0
1614,1026,152,1,1/11/2016 0:00:00,,0
1615,1026,100,1,1/11/2016 0:00:00,,0
1616,1027,153,1,1/11/2016 0:00:00,,0
1617,1027,137,1,1/11/2016 0:00:00,,0
1618,1028,152,0,,,0
1619,1028,100,0,,,0
1620,1032,150,1,1/15/2016 0:00:00,,0
1621,1032,158,1,1/15/2016 0:00:00,,0
1622,1033,149,1,1/12/2016 0:00:00,,0
1623,1033,139,1,1/12/2016 0:00:00,,0
1624,1034,149,1,1/12/2016 0:00:00,,0
1625,1034,139,1,1/12/2016 0:00:00,,0
1626,1035,149,1,1/19/2016 0:00:00,,0
1627,1035,139,1,1/19/2016 0:00:00,,0
1628,1036,151,0,,,0
1629,1036,69,0,,,0
1630,1037,149,1,1/8/2016 0:00:00,,0
1631,1037,139,1,1/8/2016 0:00:00,,0
1632,1038,130,0,,,0
1633,1041,152,1,,,0
1634,1041,86,1,,,0
1635,1042,152,1,1/25/2016 0:00:00,,0
1636,1042,86,1,1/25/2016 0:00:00,,0
1637,1043,113,0,,,0
1638,1044,152,1,1/11/2016 0:00:00,,0
1639,1044,92,1,1/11/2016 0:00:00,,0
1640,1046,151,1,2/9/2016 0:00:00,,0
1641,1046,69,1,2/9/2016 0:00:00,,0
1642,1047,152,0,,,0
1643,1047,85,0,,,0
1644,1048,152,1,1/21/2016 0:00:00,,0
1645,1048,100,1,1/21/2016 0:00:00,,0
1646,1049,152,1,1/14/2016 0:00:00,,0
1647,1049,100,1,1/14/2016 0:00:00,,0
1648,1050,152,0,,,0
1649,1050,91,0,,,0
1650,1051,152,1,1/14/2016 0:00:00,,0
1651,1051,105,1,1/14/2016 0:00:00,,0
1652,1052,153,1,1/14/2016 0:00:00,,0
1653,1052,137,1,1/14/2016 0:00:00,,0
1654,1053,153,1,1/21/2016 0:00:00,,0
1655,1053,137,1,1/21/2016 0:00:00,,0
1656,1054,153,1,1/21/2016 0:00:00,,0
1657,1054,137,1,1/21/2016 0:00:00,,0
1658,1055,153,1,1/21/2016 0:00:00,,0
1659,1055,137,1,1/21/2016 0:00:00,,0
1660,1057,152,0,,,0
1661,1057,86,0,,,0
1662,1057,100,0,,,0
1663,1059,153,1,,,0
1664,1059,137,1,,,0
1665,1060,153,1,1/21/2016 0:00:00,,0
1666,1060,137,1,1/21/2016 0:00:00,,0
1667,1061,152,1,1/21/2016 0:00:00,,0
1668,1061,100,1,1/21/2016 0:00:00,,0
1669,1062,152,1,1/21/2016 0:00:00,,0
1670,1062,105,1,1/21/2016 0:00:00,,0
1671,1063,152,1,1/21/2016 0:00:00,,0
1672,1063,105,1,1/21/2016 0:00:00,,0
1673,1064,152,1,1/21/2016 0:00:00,,0
1674,1064,100,1,1/21/2016 0:00:00,,0
1675,1065,151,0,,,0
1676,1065,69,0,,,0
1677,1066,149,1,1/26/2016 0:00:00,,0
1679,1066,139,1,1/26/2016 0:00:00,,0
1680,1067,149,1,1/26/2016 0:00:00,,0
1681,1067,139,1,1/26/2016 0:00:00,,0
1682,1068,152,0,,,0
1683,1068,90,0,,,0
1684,1069,113,1,2/8/2016 0:00:00,,0
1685,1069,100,1,2/8/2016 0:00:00,,0
1686,1071,151,0,,,0
1687,1071,69,0,,,0
1688,1074,149,1,1/29/2016 0:00:00,,0
1689,1074,139,1,1/29/2016 0:00:00,,0
1690,1075,149,1,2/9/2016 0:00:00,,0
1691,1075,139,1,2/9/2016 0:00:00,,0
1692,1076,151,1,2/9/2016 0:00:00,,0
1693,1076,69,1,2/9/2016 0:00:00,,0
1694,1077,152,1,2/17/2016 0:00:00,,0
1695,1077,100,1,2/17/2016 0:00:00,,0
1696,1078,152,1,1/28/2016 0:00:00,,0
1697,1078,100,1,1/28/2016 0:00:00,,0
1698,1080,152,0,,,0
1699,1080,100,0,,,0
1700,1080,131,0,,,0
1701,1081,167,0,,,0
1702,1082,164,0,,,0
1703,1084,151,0,,,0
1704,1084,168,0,,,0
1705,1085,167,0,,,0
1706,1086,167,0,,,0
1707,1087,167,0,,,0
1708,1088,167,0,,,0
1709,1089,113,1,,,0
1710,1090,152,1,2/11/2016 0:00:00,,0
1711,1090,100,1,2/11/2016 0:00:00,,0
1712,1091,153,0,,,0
1713,1091,137,0,,,0
1714,1093,152,1,2/17/2016 0:00:00,,0
1715,1093,100,1,2/17/2016 0:00:00,,0
1716,1094,152,0,,,1
1717,1094,85,0,,,1
1718,1098,130,1,,,0
1719,1100,149,1,2/12/2016 0:00:00,,0
1720,1100,139,1,2/12/2016 0:00:00,,0
1721,1101,149,1,2/17/2016 0:00:00,,0
1722,1101,139,1,2/17/2016 0:00:00,,0
1723,1102,149,1,2/17/2016 0:00:00,,0
1724,1102,139,1,2/17/2016 0:00:00,,0
1725,1103,152,1,3/10/2016 0:00:00,,0
1726,1103,100,1,3/10/2016 0:00:00,,0
1727,1105,152,1,2/18/2016 0:00:00,,0
1728,1105,131,1,2/18/2016 0:00:00,,0
1729,1106,152,1,2/18/2016 0:00:00,,0
1730,1106,100,1,2/18/2016 0:00:00,,0
1731,1107,152,1,2/18/2016 0:00:00,,0
1732,1107,100,1,2/18/2016 0:00:00,,0
1733,1108,153,1,2/18/2016 0:00:00,,0
1734,1108,137,1,2/18/2016 0:00:00,,0
1735,1112,152,1,3/24/2016 0:00:00,,0
1736,1112,91,1,3/24/2016 0:00:00,,0
1737,1113,149,1,3/2/2016 0:00:00,,0
1738,1113,139,1,3/2/2016 0:00:00,,0
1739,1114,161,1,3/2/2016 0:00:00,,0
1740,1114,169,1,3/2/2016 0:00:00,,0
1741,1111,152,0,,,0
1742,1111,81,0,,,0
1743,1111,83,0,,,0
1744,1116,152,1,2/25/2016 0:00:00,,0
1745,1116,92,1,2/25/2016 0:00:00,,0
1746,1117,152,0,,,1
1747,1117,91,0,,,1
1748,1118,152,0,,,0
1749,1118,100,0,,,0
1750,1119,152,1,3/3/2016 0:00:00,,0
1751,1119,100,1,3/3/2016 0:00:00,,0
1752,1120,152,1,3/21/2016 0:00:00,,0
1753,1120,92,1,3/21/2016 0:00:00,,0
1754,1121,152,0,,,0
1755,1121,100,0,,,0
1756,1141,152,1,4/4/2016 0:00:00,,0
1757,1141,91,1,4/4/2016 0:00:00,,0
1758,1142,130,1,,,0
1759,1127,130,1,2/23/2016 0:00:00,,0
1760,1148,152,1,3/21/2016 0:00:00,,0
1761,1148,92,1,3/21/2016 0:00:00,,0
1762,1149,150,0,,,0
1763,1149,146,0,,,0
1764,1145,130,0,,,0
1765,1156,130,1,3/30/2016 0:00:00,,0
1766,1157,152,1,3/23/2016 0:00:00,,0
1767,1157,100,1,3/23/2016 0:00:00,,0
1768,1158,152,1,4/11/2016 0:00:00,,0
1769,1158,100,1,4/11/2016 0:00:00,,0
1770,1159,153,1,3/17/2016 0:00:00,,0
1771,1159,137,1,3/17/2016 0:00:00,,0
1772,1160,153,1,3/17/2016 0:00:00,,0
1773,1160,137,1,3/17/2016 0:00:00,,0
1774,1161,152,1,3/23/2016 0:00:00,,0
1775,1161,86,1,3/23/2016 0:00:00,,0
1776,1162,152,0,,,0
1777,1162,91,0,,,0
1778,1166,151,1,3/18/2016 0:00:00,,0
1779,1166,69,1,3/18/2016 0:00:00,,0
1780,1167,151,1,4/19/2016 0:00:00,,0
1781,1167,65,1,4/19/2016 0:00:00,,0
1782,1168,151,1,3/29/2016 0:00:00,,0
1783,1168,61,1,3/29/2016 0:00:00,,0
1784,1168,69,1,3/29/2016 0:00:00,,0
1785,1170,151,0,,,0
1786,1170,60,0,,,0
1787,1170,170,0,,,0
1788,1170,171,0,,,0
1789,1170,172,0,,,0
1790,1170,69,0,,,0
1791,1171,152,1,3/31/2016 0:00:00,,0
1792,1171,100,1,3/31/2016 0:00:00,,0
1793,1172,151,1,3/25/2016 0:00:00,,0
1794,1172,69,1,3/25/2016 0:00:00,,0
1795,1175,113,1,,,0
1796,1176,152,0,,,0
1797,1176,100,0,,,0
1798,1177,113,1,,,0
1799,1178,113,1,,,0
1800,1179,153,1,3/24/2016 0:00:00,,0
1801,1179,137,1,3/24/2016 0:00:00,,0
1802,1180,130,1,,,0
1803,1181,150,1,3/30/2016 0:00:00,,0
1804,1181,146,1,3/30/2016 0:00:00,,0
1805,1181,158,1,3/30/2016 0:00:00,,0
1806,1184,113,1,,,0
1807,1185,152,0,,,0
1808,1185,91,0,,,0
1809,1186,152,0,,,0
1810,1186,90,0,,,0
1811,1192,152,0,,,0
1812,1192,100,0,,,0
1813,1140,113,0,,,0
1814,1197,151,0,,,0
1815,1197,69,0,,,0
1816,1198,152,1,4/4/2016 0:00:00,,0
1817,1198,100,1,4/4/2016 0:00:00,,0
1818,1199,153,1,4/4/2016 0:00:00,,0
1819,1199,137,1,4/4/2016 0:00:00,,0
1820,1200,153,1,4/4/2016 0:00:00,,0
1821,1200,137,1,4/4/2016 0:00:00,,0
1822,1201,153,1,4/4/2016 0:00:00,,0
1823,1201,137,1,4/4/2016 0:00:00,,0
1824,1202,152,1,3/31/2016 0:00:00,,0
1825,1202,100,1,3/31/2016 0:00:00,,0
1826,1204,151,0,,,0
1827,1204,69,0,,,0
1828,1207,151,1,4/5/2016 0:00:00,,0
1829,1207,69,1,4/5/2016 0:00:00,,0
1830,1208,130,0,,,0
1831,1211,149,1,3/31/2016 0:00:00,,0
1832,1211,139,1,3/31/2016 0:00:00,,0
1833,1211,155,1,3/31/2016 0:00:00,,0
1834,1212,149,1,4/5/2016 0:00:00,,0
1835,1212,139,1,4/5/2016 0:00:00,,0
1836,1212,155,1,4/5/2016 0:00:00,,0
1837,1213,149,1,4/5/2016 0:00:00,,0
1838,1213,155,1,4/5/2016 0:00:00,,0
1839,1220,152,1,4/25/2016 0:00:00,,0
1840,1220,100,1,4/25/2016 0:00:00,,0
1841,1221,152,0,,,0
1842,1221,86,0,,,0
1843,1221,91,0,,,0
1844,1223,152,0,,,0
1845,1223,86,0,,,0
1846,1223,100,0,,,0
1847,1224,113,0,,,0
1848,1225,130,0,,,0
1849,1155,130,0,,,0
1850,1219,130,1,,,0
1851,1229,150,1,4/27/2016 0:00:00,,0
1852,1229,146,1,4/27/2016 0:00:00,,0
1853,1229,151,1,4/27/2016 0:00:00,,0
1854,1229,69,1,4/27/2016 0:00:00,,0
1855,1230,150,1,4/19/2016 0:00:00,,0
1856,1230,146,1,4/19/2016 0:00:00,,0
1857,1231,151,1,4/26/2016 0:00:00,,0
1858,1231,69,1,4/26/2016 0:00:00,,0
1859,1232,151,0,,,0
1860,1232,61,0,,,0
1861,1233,151,1,4/13/2016 0:00:00,,0
1862,1233,69,1,4/13/2016 0:00:00,,0
1863,1234,151,0,,,0
1864,1234,65,0,,,0
1865,1236,152,1,,,0
1866,1236,100,1,,,0
1867,1189,113,0,,,0
1868,1241,153,1,4/11/2016 0:00:00,,0
1869,1241,137,1,4/11/2016 0:00:00,,0
1870,1241,152,1,4/11/2016 0:00:00,,0
1871,1241,100,1,4/11/2016 0:00:00,,0
1872,1242,152,1,4/28/2016 0:00:00,,0
1873,1242,100,1,4/28/2016 0:00:00,,0
1874,1243,152,0,,,0
1875,1243,91,0,,,0
1876,1244,153,1,4/25/2016 0:00:00,,0
1877,1244,137,1,4/25/2016 0:00:00,,0
1878,1245,173,1,4/25/2016 0:00:00,,0
1879,1245,174,1,4/25/2016 0:00:00,,0
1880,1247,130,0,,,0
1881,1248,152,0,,,0
1882,1248,176,0,,,0
1883,1248,175,0,,,0
1884,1249,152,0,,,0
1885,1249,86,0,,,0
1886,1249,100,0,,,0
1887,1250,152,0,,,0
1888,1250,100,0,,,0
1889,1251,113,1,4/21/2016 0:00:00,,0
1890,1252,113,1,4/21/2016 0:00:00,,0
1891,1253,113,0,,,0
1892,1254,150,0,,,0
1893,1254,146,0,,,0
1894,1255,151,0,,,0
1895,1255,69,0,,,0
1896,1258,151,1,4/19/2016 0:00:00,,0
1897,1258,69,1,4/19/2016 0:00:00,,0
1898,1259,151,0,,,0
1899,1259,140,0,,,0
1900,1259,69,0,,,0
1901,1259,63,0,,,0
1902,1260,152,1,4/28/2016 0:00:00,,0
1903,1260,100,1,4/28/2016 0:00:00,,0
1904,1261,152,1,4/25/2016 0:00:00,,0
1905,1261,100,1,4/25/2016 0:00:00,,0
1906,1263,152,0,,,0
1907,1263,91,0,,,0
1908,1264,152,0,,,0
1909,1264,91,0,,,0
1910,1265,149,1,4/27/2016 0:00:00,,0
1911,1265,139,1,4/27/2016 0:00:00,,0
1912,1266,151,0,,,0
1913,1266,64,0,,,0
1914,1266,69,0,,,0
1915,1268,151,0,,,0
1916,1268,61,0,,,0
1917,1269,150,1,4/22/2016 0:00:00,,0
1918,1269,146,1,4/22/2016 0:00:00,,0
1919,1270,150,1,4/27/2016 0:00:00,,0
1920,1270,146,1,4/27/2016 0:00:00,,0
1921,1270,151,1,4/27/2016 0:00:00,,0
1922,1270,69,1,4/27/2016 0:00:00,,0
1923,1271,150,1,4/19/2016 0:00:00,,0
1924,1271,146,1,4/19/2016 0:00:00,,0
1925,1274,151,1,4/22/2016 0:00:00,,0
1926,1274,69,1,4/22/2016 0:00:00,,0
1927,1277,152,1,4/25/2016 0:00:00,,0
1928,1277,100,1,4/25/2016 0:00:00,,0
1929,1278,152,0,,,0
1930,1278,91,0,,,0
1931,1279,152,0,,,0
1932,1279,92,0,,,0
1933,1280,152,0,,,0
1934,1280,86,0,,,0
1935,1280,100,0,,,0
1936,1282,151,0,,,0
1937,1282,64,0,,,0
1938,1284,152,0,,,0
1939,1284,176,0,,,0
1940,1284,175,0,,,0
1941,1285,152,0,,,0
1942,1285,100,0,,,0
1943,1285,91,0,,,0
1944,1286,152,0,,,0
1945,1286,86,0,,,0
1946,1290,149,1,4/22/2016 0:00:00,,0
1947,1290,139,1,4/22/2016 0:00:00,,0
1948,1293,153,1,4/25/2016 0:00:00,,0
1949,1293,137,1,4/25/2016 0:00:00,,0
1950,1294,153,1,4/25/2016 0:00:00,,0
1951,1294,137,1,4/25/2016 0:00:00,,0
1952,1295,153,1,4/21/2016 0:00:00,,0
1953,1295,137,1,4/21/2016 0:00:00,,0
1954,1296,152,0,,,0
1955,1296,86,0,,,0
1956,1297,152,1,4/28/2016 0:00:00,,0
1957,1297,100,1,4/28/2016 0:00:00,,0
1958,1298,113,1,4/21/2016 0:00:00,,0
1959,1299,113,0,,,0
1960,1300,113,0,,,0
1961,1301,152,0,,,0
1962,1301,86,0,,,0
1963,1292,161,1,4/22/2016 0:00:00,,0
1964,1292,162,1,4/22/2016 0:00:00,,0
1965,1307,130,0,,,0
1966,1313,151,0,,,0
1967,1313,63,0,,,0
1968,1314,151,0,,,0
1969,1314,63,0,,,0
1970,1272,113,0,,,0
1971,1318,113,0,,,0
1972,1320,113,0,,,0
1973,1321,152,0,,,0
1974,1321,85,0,,,0
1975,1321,159,0,,,0
1976,1321,177,0,,,0
1977,1322,152,0,,,0
1978,1322,91,0,,,0
1979,1326,152,1,5/11/2016 0:00:00,,0
1980,1326,88,1,5/11/2016 0:00:00,,0
1981,1327,153,0,,,0
1982,1327,137,0,,,0
1983,1328,152,0,,,0
1984,1328,88,0,,,0
1985,1329,152,0,,,0
1986,1329,88,0,,,0
1987,1330,152,1,,,0
1988,1330,88,1,,,0
1989,1331,63,0,,,0
1990,1332,151,0,,,0
1991,1332,63,0,,,0
1992,1333,151,0,,,0
1993,1333,178,0,,,0
1994,1338,86,0,,,0
1995,1338,88,0,,,0
1996,1338,152,0,,,0
1997,1340,152,0,,,0
1998,1340,88,0,,,0
1999,1340,90,0,,,0
2000,1341,152,0,,,0
2001,1341,88,0,,,0
2002,1342,152,1,,,0
2003,1342,88,1,,,0
2004,1343,152,0,,,0
2005,1343,88,0,,,0
2006,1344,152,0,,,0
2007,1344,88,0,,,0
2008,1345,152,1,,,0
2009,1345,88,1,,,0
2010,1339,152,0,,,0
2011,1339,141,0,,,0
2012,1349,152,0,,,0
2013,1349,88,0,,,0
2014,1350,152,0,,,0
2015,1350,88,1,,,0
2016,1351,151,0,,,0
2017,1351,63,0,,,0
2018,1352,151,0,,,0
2019,1352,63,0,,,0
2020,1353,151,0,,,0
2021,1353,63,0,,,0
2022,1354,151,0,,,0
2023,1354,63,0,,,0
2024,1355,151,0,,,0
2025,1355,63,0,,,0
2026,1359,130,0,,,0
2027,1360,151,0,,,0
2028,1360,63,0,,,0
2029,1361,151,0,,,0
2030,1361,63,0,,,0
2031,1362,151,0,,,0
2032,1362,63,0,,,0
2033,1363,151,0,,,0
2034,1363,63,0,,,0
2035,1364,151,0,,,0
2036,1364,63,0,,,0
2037,1365,151,0,,,0
2038,1365,63,0,,,0
2039,1366,151,0,,,0
2040,1366,63,0,,,0
2041,1367,151,0,,,0
2042,1367,63,0,,,0
2043,1368,152,1,,,0
2044,1368,88,1,,,0
2045,1369,152,0,,,0
2046,1369,88,0,,,0
2047,1370,152,0,,,0
2048,1370,88,1,,,0
2049,1371,152,1,,,0
2050,1371,88,1,,,0
2051,1372,152,0,,,0
2052,1372,88,0,,,0
2053,1376,151,0,,,0
2054,1376,63,0,,,0
2055,1377,151,0,,,0
2056,1377,63,0,,,0
2057,1378,151,0,,,0
2058,1378,63,0,,,0
2059,1379,151,0,,,0
2060,1379,63,0,,,0
2061,1380,151,0,,,0
2062,1380,63,0,,,0
2063,1381,151,0,,,0
2064,1381,63,0,,,0
2065,1382,152,0,,,0
2066,1382,88,0,,,0
2067,1383,152,1,,,0
2068,1384,152,0,,,0
2069,1384,88,0,,,0
2070,1385,152,0,,,0
2071,1385,91,0,,,0
2072,1385,103,0,,,0
2073,1386,152,0,,,0
2074,1386,88,0,,,0
2075,1386,100,0,,,0
2076,1386,98,0,,,0
2077,1387,151,0,,,0
2078,1387,65,0,,,0
2079,1387,72,0,,,0
2080,1389,151,0,,,0
2081,1389,63,0,,,0
2082,1390,151,0,,,0
2083,1390,63,0,,,0
2084,1391,151,0,,,0
2085,1391,63,0,,,0
2086,1392,151,0,,,0
2087,1392,63,0,,,0
2088,1393,151,0,,,0
2089,1393,63,0,,,0
2090,1394,179,0,,,0
2091,1394,183,0,,,0
2092,1394,187,0,,,0
2093,1394,190,0,,,0
2094,1394,220,0,,,0
2095,1395,179,1,,,0
2096,1395,187,1,,,0
2097,1396,179,0,,,0
2098,1396,187,1,,,0
2099,1397,179,0,,,0
2100,1397,183,0,,,0
2101,1397,187,0,,,0
2102,1397,198,0,,,0
2103,1398,179,0,,,0
2104,1398,187,0,,,0
2105,1399,179,0,,,0
2106,1399,187,0,,,0
2107,1400,179,1,,,0
2108,1400,187,1,,,0
2109,1400,195,1,,,0
2110,1401,179,0,,,0
2111,1401,187,0,,,0
2112,1401,198,0,,,0
2113,1402,179,0,,,0
2114,1402,187,0,,,0
2115,1402,183,0,,,0
2116,1403,179,1,,,0
2117,1403,187,1,,,0
2118,1404,179,1,,,0
2119,1404,187,1,,,0
2120,1405,179,1,,,0
2121,1405,187,1,,,0
2122,1406,179,1,,,0
2123,1406,187,1,,,0
2124,1407,179,1,,,0
2125,1407,187,1,,,0
2126,1408,179,1,,,0
2127,1408,187,1,,,0
2128,1409,179,0,,,0
2129,1409,187,0,,,0
2130,1409,190,0,,,0
2131,1410,179,0,,,0
2132,1410,187,0,,,0
2133,1410,183,0,,,0
2134,1411,179,1,,,0
2135,1411,187,1,,,0
2136,1383,88,1,,,0
2137,1412,151,0,,,0
2138,1412,63,0,,,0
2139,1414,223,0,,,0
2140,1414,179,0,,,0
2141,1414,186,0,,,0
2142,1415,179,0,,,0
2143,1415,186,0,,,0
2144,1415,223,0,,,0
2145,1417,179,0,,,0
2146,1417,187,0,,,0
2147,1419,179,0,,,0
2148,1419,187,1,,,0
2149,1418,179,1,,,0
2150,1418,187,1,,,0
2151,1420,187,1,,,0
2152,1421,179,1,,,0
2153,1421,187,1,,,0
2154,1422,179,1,,,0
2155,1422,187,1,,,0
2156,1423,179,1,,,0
2157,1423,187,1,,,0
2158,1424,179,0,,,0
2159,1424,183,0,,,0
2160,1424,187,0,,,0
2161,1425,187,1,,,0
2162,1426,187,1,,,0
2163,1427,187,1,,,0
2164,1428,187,0,,,0
2165,1428,190,0,,,0
2166,1429,179,1,,,0
2167,1429,187,1,,,0
2168,1430,152,0,,,0
2169,1430,88,0,,,0
2170,1431,152,0,,,0
2171,1431,88,0,,,0
2172,1432,152,0,,,0
2173,1432,88,0,,,0
2174,1433,152,0,,,0
2175,1433,101,0,,,0
2176,1434,152,0,,,0
2177,1434,85,0,,,0
2178,1434,88,0,,,0
2179,1435,179,1,,,0
2180,1435,195,1,,,0
2181,1436,179,0,,,0
2182,1436,187,0,,,0
2183,1438,151,0,,,0
2184,1438,63,0,,,0
2185,1438,65,0,,,0
2186,1439,152,0,,,0
2187,1439,88,0,,,0
2188,1439,100,0,,,0
2189,1437,138,0,,,0
2190,1437,224,0,,,0
2191,1440,179,1,,,0
2192,1440,187,1,,,0
2193,1441,179,0,,,0
2194,1441,198,0,,,0
2195,1442,179,0,,,0
2196,1442,187,0,,,0
2197,1444,135,0,,,0
2198,1445,179,0,,,0
2199,1445,187,0,,,0
2200,1446,151,0,,,0
2201,1446,63,0,,,0
2202,1447,151,0,,,0
2203,1447,63,0,,,0
2204,1448,151,0,,,0
2205,1448,63,0,,,0
2206,1449,151,0,,,0
2207,1449,60,0,,,0
2208,1449,69,0,,,0
2209,1450,217,0,,,0
2210,1450,218,0,,,0
2211,1451,179,1,,,0
2212,1451,184,1,,,0
2213,1451,198,1,,,0
2214,1452,152,0,,,0
2215,1452,91,0,,,0
2216,1453,152,0,,,0
2217,1453,100,0,,,0
2218,1453,101,0,,,0
2219,1455,63,0,,,0
2220,1456,63,0,,,0
2221,1457,63,0,,,0
2222,1458,152,0,,,0
2223,1458,88,0,,,0
2224,1460,152,0,,,0
2225,1460,101,0,,,0
2226,1461,157,1,,,0
2227,1462,157,1,,,0
2228,1463,157,1,,,0
2229,1464,157,1,,,0
2230,1465,157,1,,,0
2231,1466,,0,,,0
2232,1472,63,0,,,0
2233,1473,179,0,,,0
2234,1473,183,0,,,0
2235,1473,220,0,,,0
2236,1473,226,0,,,0
2237,1475,88,0,,,0
2238,1476,100,0,,,0
2239,1476,86,0,,,0
2240,1477,88,0,,,0
2241,1478,88,0,,,0
2242,1479,88,0,,,0
2243,1479,86,0,,,0
2244,1482,88,0,,,0
2245,1485,88,0,,,0
2246,1487,88,0,,,0
2247,1488,88,0,,,0
2248,1489,86,0,,,0
2249,1489,100,0,,,0
2250,1489,103,1,,,0
2251,1490,179,0,,,0
2252,1490,187,0,,,0
2253,1490,195,0,,,0
2254,1491,179,1,,,0
2255,1491,195,1,,,0
2256,1492,179,0,,,0
2257,1492,187,0,,,0
2258,1493,179,0,,,0
2259,1493,198,0,,,0
2260,1493,195,0,,,0
2261,1493,227,0,,,0
2262,1500,227,0,,,0
2263,1500,184,0,,,0
2264,1500,198,0,,,0
2265,1501,179,1,,,0
2266,1501,187,1,,,0
2267,1502,179,1,,,0
2268,1502,198,1,,,0
2269,1502,199,1,,,0
2270,1503,179,1,,,0
2271,1503,184,1,,,0
2272,1503,188,1,,,0
2273,1503,197,1,,,0
2274,1504,179,0,,,0
2275,1504,183,0,,,0
2276,1504,187,0,,,0
2277,1504,198,0,,,0
2278,1506,179,0,,,0
2279,1506,187,0,,,0
2280,1507,179,1,,,0
2281,1507,183,1,,,0
2282,1507,184,1,,,0
2283,1512,88,0,,,0
2284,1512,91,0,,,0
2285,1512,85,0,,,0
