parid,long,lat
0374D00112000000,-79.83566508,40.41316753
0374D00113000000,-79.83600078,40.41286108
0374D00118000000,-79.83606685,40.41312986
0374D00124000000,-79.83624802,40.41327534
0374D00128000000,-79.8363124,40.41350782
0374D00132000000,-79.83649087,40.41365031
0374D00138000000,-79.83525753,40.41355344
0374D00148000000,-79.83501005,40.41322123
0374D00160000000,-79.83317068,40.41380062
0374D00162000000,-79.83301613,40.41370012
0374D00164000000,-79.83294352,40.41357613
0374D00170000000,-79.83285568,40.41319842
0374D00186000000,-79.83356559,40.41316641
0374D00188000000,-79.83405965,40.41351938
0374D00190000000,-79.83377168,40.41301723
0374D00198000000,-79.83439456,40.41334597
0374D00206000000,-79.83433937,40.41294907
0374D00208000000,-79.83391471,40.41263079
0374D00216000000,-79.83475772,40.41257669
0374D00217000000,-79.83380419,40.41244872
0374D00228000000,-79.83397727,40.41216126
0374D00234000000,-79.83353346,40.41115013
0374D00234000000,-79.83353346,40.41115013
0374D00280000000,-79.83259189,40.41192801
0374D00286000000,-79.83266976,40.41212918
0374D00288000000,-79.83274027,40.41223812
0374D00290000000,-79.83281078,40.41231079
0374D00294000000,-79.83274973,40.41246927
0374D00296000000,-79.832622,40.41266314
0374D00302000000,-79.8325528,40.41279505
0374D00304000000,-79.83250596,40.41289408
0374E00005000000,-79.84650651,40.40903411
0374E00008000000,-79.84593016,40.40901975
0374E00034000000,-79.84539421,40.40923013
0374E00038000000,-79.84555308,40.40963295
0374E00050000000,-79.8451103,40.41122109
0374E00056000000,-79.84538207,40.41033732
0374E00058000000,-79.84549456,40.41050495
0374E00060000000,-79.84559005,40.4106303
0374E00062000000,-79.84569336,40.41074451
0374E00064000000,-79.84584324,40.41082751
0374E00066000000,-79.84585311,40.41095499
0374E00068000000,-79.84582988,40.41108608
0374E00070000000,-79.84586223,40.41121994
0374E00072000000,-79.84588628,40.41135726
0374E00076000000,-79.8466538,40.41133915
0374E00078000000,-79.84666922,40.411199
0374E00080000000,-79.84662324,40.4110641
0374E00082000000,-79.84657658,40.41092444
0374E00084000000,-79.84651893,40.41077202
0374E00086000000,-79.84642694,40.41060996
0374E00088000000,-79.8463193,40.41044778
0374E00092000000,-79.84662924,40.41030285
0374E00094000000,-79.84673648,40.41048917
0374E00096000000,-79.84683459,40.41065264
0374E00098000000,-79.84693223,40.41081388
0374E00100000000,-79.84702895,40.41097556
0374E00102000000,-79.84711918,40.41113612
0374E00104000000,-79.84720668,40.41129726
0374E00108000000,-79.84800132,40.41128326
0374E00110000000,-79.8477835,40.41122137
0374E00112000000,-79.84773998,40.41106342
0374E00114000000,-79.84766456,40.4109373
0374E00116000000,-79.84758994,40.41081283
0374E00118000000,-79.84751562,40.41069091
0374E00120000000,-79.8474419,40.41056651
0374E00122000000,-79.84736658,40.41044181
0374E00124000000,-79.84729139,40.41031785
0374E00126000000,-79.8472163,40.41019407
0374E00128000000,-79.84712513,40.41003193
0374E00132000000,-79.84753317,40.40999209
0374E00134000000,-79.84770234,40.41016027
0374E00136000000,-79.84779067,40.41029499
0374E00138000000,-79.8478666,40.41042056
0374E00140000000,-79.84794076,40.41054455
0374E00142000000,-79.84801487,40.41066625
0374E00144000000,-79.84808963,40.41079117
0374E00146000000,-79.8481646,40.41091619
0374E00148000000,-79.84829256,40.41104379
0374E00150000000,-79.84821249,40.41120936
0374E00156000000,-79.84905285,40.41074947
0374E00158000000,-79.84888386,40.41089223
0374E00160000000,-79.84873524,40.41071351
0374E00162000000,-79.84871259,40.41053289
0374E00164000000,-79.84862554,40.41038506
0374E00166000000,-79.84852785,40.41023782
0374E00168000000,-79.84842884,40.41008737
0374E00170000000,-79.84833597,40.40992745
0374E00172000000,-79.84820766,40.40976947
0374E00174000000,-79.84805756,40.40960704
0374E00176000000,-79.84786219,40.40948846
0374E00178000000,-79.84758199,40.40952378
0374E00180000000,-79.847334,40.40957112
0374E00182000000,-79.84709908,40.40961925
0374E00184000000,-79.84687623,40.40970504
0374E00186000000,-79.84667308,40.40982609
0374E00188000000,-79.84647424,40.40994162
0374E00190000000,-79.84627292,40.41005781
0374E00192000000,-79.84605319,40.41018417
0374E00194000000,-79.84587843,40.4099747
0374E00196000000,-79.84606458,40.40985235
0374E00224000000,-79.84914607,40.40901673
0374E00226000000,-79.84845421,40.40915488
0374E00228000000,-79.84854819,40.40929519
0374E00230000000,-79.84864695,40.4094315
0374E00232000000,-79.84874422,40.40956765
0374E00234000000,-79.84883957,40.40970428
0374E00236000000,-79.8489353,40.40984051
0374E00238000000,-79.84902466,40.40996493
0374E00240000000,-79.84911326,40.41010282
0374E00334000000,-79.84601518,40.41169025
0374E00500000000,-79.84693836,40.40939882
0374F00005000000,-79.84095511,40.41079925
0374F00007000000,-79.84133136,40.41051255
0374F00009000000,-79.84119192,40.41034821
0374F00013000000,-79.84106671,40.41022441
0374F00014000000,-79.84101218,40.41016949
0374F00015000000,-79.8409305,40.41008956
0374F00019000000,-79.84106488,40.4096573
0374F00021000000,-79.8411721,40.40976248
0374F00024000000,-79.84130788,40.40989709
0374F00026000000,-79.84144385,40.41003468
0374F00028000000,-79.84162879,40.41009912
0374F00030000000,-79.84150245,40.41021891
0374F00032000000,-79.84193698,40.41035231
0374F00033000000,-79.84189251,40.41047831
0374F00035000000,-79.8418085,40.41059571
0374F00037000000,-79.84174655,40.41068064
0374F00038000000,-79.84169988,40.41074028
0374F00039000000,-79.84158971,40.41089057
0374F00040000000,-79.84165436,40.41080709
0374F00042000000,-79.84150465,40.41101027
0374F00044000000,-79.84141705,40.41113214
0374F00046000000,-79.8413426,40.41123219
0374F00047000000,-79.84127299,40.41132753
0374F00052000000,-79.84188715,40.41127053
0374F00053000000,-79.84193695,40.41115113
0374F00055000000,-79.84199975,40.41099419
0374F00060000000,-79.84226249,40.41130012
0374F00063000000,-79.84283235,40.41138554
0374F00064000000,-79.84275861,40.41130978
0374F00065000000,-79.84268787,40.41123438
0374F00066000000,-79.84261673,40.41115901
0374F00067000000,-79.84254266,40.41108345
0374F00068000000,-79.84239683,40.41089566
0374F00075000000,-79.84228593,40.41012469
0374F00079000000,-79.84210389,40.40988881
0374F00086000000,-79.84172694,40.40945559
0374F00089000000,-79.84159368,40.40936686
0374F00090000000,-79.84144068,40.4093106
0374F00093000000,-79.84139756,40.40916403
0374F00095000000,-79.84134994,40.40903221
0374F00099000000,-79.84175747,40.4089912
0374F00100000000,-79.84182155,40.40909082
0374F00104000000,-79.84203672,40.40919249
0374F00109000000,-79.84207799,40.40958281
0374F00112000000,-79.84240136,40.4098029
0374F00120000000,-79.84229165,40.40895446
0374F00126000000,-79.84274574,40.40934492
0374F00250000000,-79.84350457,40.4112644
0374F00250000000,-79.84350457,40.4112644
0374F00250000000,-79.84350457,40.4112644
0374F00275000000,-79.84469549,40.4106813
0374F00300000000,-79.84412578,40.40956575
0374F00300000000,-79.84412578,40.40956575
0374F00390000000,-79.8449225,40.40936932
0374G00002000000,-79.83713074,40.41133109
0374G00004000000,-79.83702212,40.41122992
0374G00006000000,-79.83694678,40.4111577
0374G00007000000,-79.83686963,40.41107942
0374G00009000000,-79.83678656,40.41100468
0374G00016000000,-79.83684537,40.41047724
0374G00018000000,-79.83694137,40.41057144
0374G00020000000,-79.83702931,40.41065732
0374G00023000000,-79.83714637,40.41076781
0374G00025000000,-79.83727036,40.41089273
0374G00027000000,-79.83741986,40.41103599
0374G00034000000,-79.83758853,40.4111954
0374G00035000000,-79.8377496,40.41135062
0374G00036000000,-79.8384623,40.41133812
0374G00039000000,-79.83831751,40.41119856
0374G00041000000,-79.83815197,40.41103861
0374G00044000000,-79.83801543,40.41090161
0374G00046000000,-79.83789096,40.41078401
0374G00048000000,-79.83775158,40.41064746
0374G00051000000,-79.83761739,40.41051656
0374G00053000000,-79.83750595,40.41041094
0374G00055000000,-79.83736683,40.41027347
0374G00059000000,-79.83723295,40.41014465
0374G00061000000,-79.83710199,40.41001641
0374G00067000000,-79.83685257,40.40977216
0374G00072000000,-79.83683213,40.40926843
0374G00074000000,-79.8369433,40.40937639
0374G00076000000,-79.83704625,40.40947638
0374G00078000000,-79.83715098,40.40957824
0374G00081000000,-79.83744809,40.40986416
0374G00082000000,-79.837364,40.40978537
0374G00083000000,-79.83751239,40.40993119
0374G00086000000,-79.83760984,40.41002296
0374G00088000000,-79.83772213,40.4101311
0374G00090000000,-79.83781103,40.4102175
0374G00092000000,-79.83789906,40.41030525
0374G00094000000,-79.83798633,40.41038758
0374G00096000000,-79.83807499,40.41047498
0374G00098000000,-79.83816597,40.41056286
0374G00100000000,-79.83825375,40.41064757
0374G00102000000,-79.83834223,40.41073351
0374G00104000000,-79.83842954,40.41081955
0374G00106000000,-79.83851947,40.41090582
0374G00108000000,-79.83860587,40.41098888
0374G00110000000,-79.83869486,40.4110766
0374G00112000000,-79.83878988,40.41116683
0374G00116000000,-79.83896076,40.41135352
0374G00120000000,-79.83962442,40.41128653
0374G00121000000,-79.83951369,40.41118003
0374G00123000000,-79.83943119,40.41109911
0374G00124000000,-79.83934621,40.41101806
0374G00126000000,-79.83923613,40.41091092
0374G00128000000,-79.83912649,40.41080535
0374G00132000000,-79.83891168,40.41057221
0374G00135000000,-79.83877241,40.41043787
0374G00137000000,-79.83849476,40.40988089
0374G00150000000,-79.83792761,40.40963804
0374G00152000000,-79.83781377,40.40952858
0374G00156000000,-79.837564,40.40929895
0374G00159000000,-79.83741761,40.40915724
0374G00161000000,-79.83726419,40.40901081
0374G00178000000,-79.83781241,40.40897699
0374G00179000000,-79.83802427,40.40902311
0374G00181000000,-79.83791867,40.4090868
0374G00182000000,-79.83781626,40.40914934
0374G00183000000,-79.83818492,40.40930701
0374G00198000000,-79.83907319,40.41016678
0374G00200000000,-79.83918444,40.41027488
0374G00202000001,-79.83929653,40.41038291
0374G00206000000,-79.83949412,40.41059634
0374G00208000000,-79.83960453,40.41070311
0374G00210000000,-79.83971605,40.41081046
0374G00213000000,-79.83985513,40.41094436
0374G00215000000,-79.83999414,40.41107903
0374G00216000000,-79.84007784,40.4111608
0374G00218000000,-79.84016226,40.41124194
0374G00221000000,-79.84030174,40.41137606
0374G00224000000,-79.84064579,40.41105695
0374G00231000000,-79.84037909,40.41078992
0374G00234000000,-79.84023919,40.41065559
0374G00236000000,-79.84008846,40.410511
0374G00239000000,-79.83992226,40.41034963
0374G00244000000,-79.83969927,40.41013554
0374G00246000000,-79.83961554,40.41005572
0374G00247000000,-79.8394771,40.40992093
0374G00251000000,-79.83927895,40.40972647
0374G00254000000,-79.83913771,40.40959463
0374G00256000000,-79.83905358,40.4095107
0374G00257000000,-79.83894366,40.40940261
0374G00260000000,-79.8387853,40.40924947
0374G00263000000,-79.83867401,40.40913591
0374G00264000000,-79.83858577,40.40905947
0374G00268000000,-79.83911443,40.40900728
0374G00271000000,-79.83925233,40.40914142
0374G00273000000,-79.8393841,40.40926765
0374G00274000000,-79.83946634,40.40934718
0374G00276000000,-79.83955591,40.4094341
0374G00277000000,-79.8396396,40.40951529
0374G00279000000,-79.83977801,40.40964902
0374G00283000000,-79.83994463,40.40981054
0374G00285000000,-79.84005716,40.40991958
0374G00289000000,-79.84025036,40.41010836
0374G00291000000,-79.84036816,40.41022213
0374G00292000000,-79.84046217,40.41031424
0374G00294000000,-79.84053814,40.41038801
0374G00296000000,-79.84063791,40.41048488
0374G00298000000,-79.84075015,40.41059393
0374G00305000000,-79.84082084,40.40998443
0374G00306000000,-79.84071067,40.40987757
0374G00310000000,-79.84048583,40.40964604
0374G00312000000,-79.84037048,40.40953876
0374G00314000000,-79.8402289,40.4094053
0374G00317000000,-79.84011522,40.40929925
0374G00318000000,-79.84005864,40.40924585
0374G00319000000,-79.83988824,40.40908998
0374G00330000000,-79.84035841,40.40897502
0374G00332000000,-79.84050037,40.40911031
0374G00334000000,-79.84061281,40.40921662
0374G00336000000,-79.84072236,40.40931909
0374G00338000000,-79.84083416,40.40942706
0374H00002000000,-79.83672324,40.40916352
0374H00004000000,-79.83661367,40.40905788
0374H00011000000,-79.8361426,40.40908853
0374H00014000000,-79.83631005,40.40925148
0374H00015000000,-79.8364225,40.40935784
0374H00017000000,-79.83650611,40.40944049
0374H00019000000,-79.83661945,40.40954919
0374H00022000000,-79.83673786,40.4096632
0374H00024000000,-79.83671622,40.41035253
0374H00027000000,-79.83659653,40.41023503
0374H00030000000,-79.83628095,40.40996549
0374H00034000000,-79.83610095,40.40979201
0374H00036000000,-79.83602045,40.40971287
0374H00038000000,-79.83587883,40.4095759
0374H00042000000,-79.83570783,40.40941046
0374H00044000000,-79.83558237,40.40928883
0374H00046000000,-79.83548406,40.40919341
0374H00048000000,-79.83538759,40.40909137
0374H00053000000,-79.83519537,40.40927398
0374H00054000000,-79.8351083,40.40933307
0374H00055000000,-79.83497591,40.40942102
0374H00058000000,-79.83516198,40.40944961
0374H00059000000,-79.83520234,40.40949816
0374H00062000000,-79.83532462,40.40961845
0374H00064000000,-79.83546204,40.40974749
0374H00066000000,-79.83557976,40.40986247
0374H00068000000,-79.83571408,40.40999298
0374H00071000000,-79.83585162,40.41012608
0374H00073000000,-79.83598528,40.41025474
0374H00076000000,-79.83622549,40.41045829
0374H00078000000,-79.8363127,40.41054581
0374H00080000000,-79.8364044,40.41063348
0374H00082000000,-79.83649487,40.41072272
0374H00084000000,-79.83658562,40.41081004
0374H00087000000,-79.83669655,40.41091426
0374H00089000000,-79.83640118,40.41138453
0374H00091000000,-79.83630025,40.41128516
0374H00093000000,-79.83620637,40.41119317
0374H00095000000,-79.83611493,40.41110614
0374H00097000000,-79.83601737,40.41101049
0374H00099000000,-79.83588671,40.41088287
0374H00102000000,-79.83576824,40.41076847
0374H00104000000,-79.83566127,40.41066435
0374H00106000000,-79.83552844,40.4105359
0374H00109000000,-79.83539861,40.41041018
0374H00111000000,-79.8353,40.41031385
0374H00113000000,-79.8352007,40.41021835
0374H00115000000,-79.8351017,40.41012161
0374H00117000000,-79.83500169,40.41002538
0374H00119000000,-79.8349032,40.40993004
0374H00121000000,-79.83480472,40.40983389
0374H00123000000,-79.83470087,40.4097335
0374H00125000000,-79.83461315,40.40963425
0374H00126000000,-79.83483444,40.40901904
0374H00126000000,-79.83483444,40.40901904
0374H00126000A00,-79.83470178,40.40911477
0374H00126000A00,-79.83470178,40.40911477
0374H00127000000,-79.83456907,40.40921054
0374H00127000000,-79.83456907,40.40921054
0374H00128000000,-79.83430565,40.40940084
0374H00128000000,-79.83430565,40.40940084
0374H00129000000,-79.8344368,40.40930546
0374H00129000000,-79.8344368,40.40930546
0374H00137000000,-79.83417674,40.40949334
0374H00137000000,-79.83417674,40.40949334
0374H00139000000,-79.83409669,40.40959267
0374H00139000000,-79.83409669,40.40959267
0374H00142000000,-79.83445894,40.40998832
0374H00152000000,-79.83472267,40.41034836
0374H00155000000,-79.8349398,40.41060002
0374H00156000000,-79.83504829,40.41070322
0374H00170000000,-79.83532031,40.41096437
0374H00176000000,-79.83455343,40.41109302
0374H00190000000,-79.83447852,40.41056472
0374H00191000000,-79.83436706,40.41046628
0374H00191000000,-79.83436706,40.41046628
0374H00193000000,-79.83423856,40.41037022
0374H00193000000,-79.83423856,40.41037022
0374H00195000000,-79.83408323,40.41033169
0374H00197000000,-79.83388862,40.41015034
0374H00200000000,-79.83393197,40.41007189
0374H00202000000,-79.83404075,40.41009824
0374H00206000000,-79.83416671,40.41006015
0374H00206000000,-79.83416671,40.41006015
0374H00208000000,-79.83404418,40.40972345
0374H00208000000,-79.83404418,40.40972345
0374H00210000000,-79.8339186,40.40976058
0374H00214000000,-79.83369815,40.40982799
0374H00222000000,-79.83374273,40.40958038
0374H00226000000,-79.83387626,40.40946827
0374H00226000000,-79.83387626,40.40946827
0374H00228000000,-79.83395081,40.40934007
0374H00230000000,-79.83402206,40.40926679
0374H00234000000,-79.83429783,40.40917563
0374H00236000000,-79.83415462,40.40904782
0374H00266000000,-79.83321616,40.40971517
0374H00270000000,-79.83319204,40.40980059
0374H00272000000,-79.83318251,40.40985086
0374H00276000000,-79.8332065,40.40993306
0374H00280000000,-79.83330248,40.41003399
0374H00286000000,-79.83343724,40.4101755
0374H00292000000,-79.83367849,40.41031138
0374H00346000000,-79.83281342,40.40902107
0374H00348000000,-79.83278445,40.40908697
0374H00350000000,-79.83273415,40.40914208
0374H00352000000,-79.83269265,40.40920571
0374H00354000000,-79.83262033,40.4092959
0374J00008000000,-79.8450064,40.40865831
0374J00023000000,-79.84516777,40.40838188
0374J00026000000,-79.84573903,40.40857406
0374J00028000000,-79.84589294,40.40863208
0374J00035000000,-79.8462091,40.40875362
0374J00037000000,-79.84688941,40.40886109
0374J00040000000,-79.84674496,40.40862695
0374J00049000000,-79.84663173,40.40849659
0374J00050000000,-79.8465213,40.40847885
0374J00051000000,-79.84644387,40.40844773
0374J00052000000,-79.84611234,40.4083228
0374J00053000000,-79.84636297,40.40841972
0374J00058000000,-79.84580518,40.40820716
0374J00061000000,-79.84559328,40.40812578
0374J00064000000,-79.8454114,40.40808448
0374J00065000000,-79.84527978,40.40790911
0374J00066000000,-79.84535421,40.40802466
0374J00069000000,-79.84507169,40.40757108
0374J00084000000,-79.84532738,40.40733993
0374J00089000000,-79.84547396,40.40755087
0374J00100000000,-79.84603586,40.40794437
0374J00103000000,-79.84668305,40.4081869
0374J00105000000,-79.84689506,40.40825178
0374J00112000000,-79.84704055,40.40837886
0374J00113000000,-79.84723277,40.40868652
0374J00114000000,-79.84715087,40.40856674
0374J00115000000,-79.847271,40.40876462
0374J00119000000,-79.84760963,40.40841387
0374J00124000000,-79.84723088,40.40798179
0374J00141000000,-79.84671695,40.40774548
0374J00143000000,-79.84652285,40.4076699
0374J00146000000,-79.84624671,40.4075618
0374J00150000000,-79.84596948,40.40744591
0374J00154000000,-79.84590812,40.40730988
0374J00155000000,-79.84585091,40.40722082
0374J00157000000,-79.84580787,40.40713995
0374J00158000000,-79.84574017,40.40703141
0374J00161000000,-79.84545513,40.40654834
0374J00175000000,-79.84592294,40.40660507
0374J00176000000,-79.8461369,40.40692921
0374J00178000000,-79.84623111,40.4071141
0374J00181000000,-79.8464048,40.40727675
0374J00183000000,-79.84659826,40.40733706
0374J00187000000,-79.8468313,40.40742928
0374J00207000000,-79.84762265,40.4078706
0374J00228000000,-79.84826207,40.40785224
0374J00238000000,-79.84745085,40.40730569
0374J00250000000,-79.84688711,40.40705897
0374J00252000000,-79.84677448,40.40700761
0374J00253000000,-79.84664153,40.40697574
0374J00255000000,-79.84649827,40.4068009
0374J00266000000,-79.84686554,40.40664416
0374J00267000000,-79.84700851,40.40671267
0374J00268000000,-79.84708079,40.40674909
0374J00270000000,-79.84719004,40.40680335
0374J00272000000,-79.84733694,40.40687376
0374J00274000000,-79.84748077,40.40694574
0374J00276000000,-79.84762605,40.40701577
0374J00279000000,-79.84780832,40.40710631
0374J00284000000,-79.84809916,40.40724898
0374J00290000000,-79.84846689,40.4074348
0374J00296000000,-79.84878514,40.40772806
0374J00298000000,-79.84901885,40.40804122
0374J00300000000,-79.84907652,40.40816291
0374J00312000000,-79.8487975,40.40706593
0374J00314000000,-79.8486509,40.40698668
0374J00317000000,-79.84852853,40.4069234
0374J00318000000,-79.84836594,40.40684583
0374J00322000000,-79.84815185,40.40674007
0374J00334000000,-79.84822559,40.40853477
0374J00336000000,-79.84832119,40.40866834
0374J00338000000,-79.84838925,40.40882551
0374J00340000000,-79.84835507,40.40901498
0374J00342000000,-79.84906209,40.40889296
0374J00344000000,-79.84890071,40.40880029
0374J00344000100,-79.84906055,40.40873508
0374J00346000000,-79.84889905,40.40865008
0374J00348000000,-79.8488143,40.40852957
0374J00350000000,-79.84872864,40.40840311
0374J00352000000,-79.84865736,40.40827286
0374K00002000000,-79.84113252,40.40721658
0374K00006000000,-79.84093469,40.4078859
0374K00007000000,-79.84098216,40.40800082
0374K00008000000,-79.8410058,40.40807241
0374K00009000000,-79.8410295,40.40813786
0374K00012000000,-79.84104737,40.40827305
0374K00014000000,-79.84113537,40.40843315
0374K00015000000,-79.84116894,40.40853342
0374K00017000000,-79.84120278,40.40862851
0374K00019000000,-79.84125037,40.40876231
0374K00020000000,-79.84129032,40.40886657
0374K00021000000,-79.84130695,40.40893269
0374K00024000000,-79.84173464,40.40887439
0374K00025000000,-79.84170109,40.40878238
0374K00027000000,-79.84164456,40.40864203
0374K00030000000,-79.84144805,40.40824687
0374K00040000000,-79.84117077,40.40776011
0374K00059000000,-79.84107515,40.40650552
0374K00060000000,-79.84113615,40.40655531
0374K00062000000,-79.84122634,40.40663178
0374K00064000000,-79.84138062,40.40675765
0374K00066000000,-79.84149925,40.40685887
0374K00068000000,-79.84159091,40.40693756
0374K00072000000,-79.84175557,40.40707356
0374K00078000000,-79.84192964,40.4073187
0374K00081000000,-79.84207736,40.40759966
0374K00086000000,-79.84217939,40.40781825
0374K00092000000,-79.84244854,40.40825347
0374K00104000000,-79.84287191,40.40829816
0374K00120000000,-79.84204177,40.40667706
0374K00152000000,-79.84258141,40.4074397
0374K00153000000,-79.84262734,40.40753784
0374K00154000000,-79.8426571,40.40758962
0374K00156000000,-79.84270652,40.40768944
0374K00158000000,-79.84277816,40.40782984
0374K00160000000,-79.84284734,40.40796861
0374K00162000000,-79.84290605,40.40808213
0374K00166000000,-79.8430973,40.40818441
0374K00170000000,-79.84306455,40.40847714
0374K00190000000,-79.84428392,40.40886547
0374K00203000000,-79.84427998,40.40844759
0374K00206000000,-79.84412117,40.40842135
0374K00208000000,-79.84380617,40.40829775
0374K00214000000,-79.84364113,40.4080671
0374K00217000000,-79.84353114,40.40790488
0374K00220000000,-79.84346239,40.40778802
0374K00221000000,-79.84341813,40.40771716
0374K00222000000,-79.84337684,40.40764689
0374K00223000000,-79.84333832,40.40758376
0374K00224000000,-79.8433,40.40751607
0374K00225000000,-79.84324343,40.40742381
0374K00227000000,-79.84319285,40.40734388
0374K00228000000,-79.84316021,40.40728015
0374K00229000000,-79.84311644,40.40721076
0374K00231000000,-79.84301868,40.40706517
0374K00232000000,-79.84298334,40.40699973
0374K00233000000,-79.84294478,40.40693896
0374K00234000000,-79.84286515,40.40678374
0374K00238000000,-79.84271877,40.40648899
0374K00245000000,-79.8432253,40.40661426
0374K00247000000,-79.84329777,40.40673876
0374K00250000000,-79.84338153,40.40687798
0374K00252000000,-79.84352799,40.4070664
0374K00253000000,-79.84356787,40.40713602
0374K00254000000,-79.84360817,40.4072043
0374K00256000000,-79.84365992,40.40729272
0374K00257000000,-79.84370801,40.40737617
0374K00258000000,-79.84374936,40.40744686
0374K00259000000,-79.84379055,40.40751544
0374K00261000000,-79.84383828,40.40760017
0374K00262000000,-79.84389379,40.4076939
0374K00264000000,-79.84395177,40.40779434
0374K00266000000,-79.84402068,40.40791257
0374K00268000000,-79.84410342,40.40802355
0374K00276000000,-79.84418069,40.40816858
0374K00277000000,-79.84439938,40.40825206
0374K00286000000,-79.84456677,40.40794457
0374K00288000000,-79.84445582,40.40780243
0374K00290000000,-79.84438785,40.40768976
0374K00291000000,-79.84432155,40.40758045
0374K00293000000,-79.84422882,40.40743892
0374K00296000000,-79.84453694,40.40737637
0374K00297000000,-79.84460792,40.40747177
0374K00300000000,-79.84468234,40.40758842
0374K00303000000,-79.84479325,40.40776719
0374K00304000000,-79.844878,40.40790289
0374K00305000000,-79.84492574,40.40798006
0374K00307000000,-79.84502305,40.4080548
0374K00315000000,-79.84484208,40.40705418
0374K00319000000,-79.84496251,40.4070451
0374K00321000000,-79.84422261,40.407121
0374K00322000000,-79.84439323,40.40710044
0374K00325000000,-79.84402519,40.40712898
0374K00329000000,-79.84388119,40.4068164
0374K00330000000,-79.84419646,40.40678568
0374K00339000000,-79.84460372,40.40673699
0374K00341000000,-79.8450117,40.4066956
0374L00012000000,-79.84011913,40.40658365
0374L00014000000,-79.84047975,40.40694307
0374L00025000000,-79.84076386,40.40740397
0374L00025000000,-79.84076386,40.40740397
0374L00035000000,-79.84085997,40.40774764
0374L00036000000,-79.84077626,40.40764122
0374L00042000000,-79.84045676,40.40733198
0374L00043000000,-79.84040312,40.40727645
0374L00044000000,-79.84034171,40.40722733
0374L00045000000,-79.8403387,40.40713656
0374L00045000000,-79.8403387,40.40713656
0374L00046000000,-79.84027832,40.40708531
0374L00046000000,-79.84027832,40.40708531
0374L00047000000,-79.8401854,40.40700945
0374L00047000000,-79.8401854,40.40700945
0374L00049000000,-79.84006407,40.40690656
0374L00049000000,-79.84006407,40.40690656
0374L00051000000,-79.83991065,40.40677852
0374L00051000000,-79.83991065,40.40677852
0374L00054000000,-79.83976734,40.40665894
0374L00054000000,-79.83976734,40.40665894
0374L00056000000,-79.83968707,40.4065911
0374L00056000000,-79.83968707,40.4065911
0374L00060000000,-79.83889378,40.40651722
0374L00062000000,-79.83899167,40.4066367
0374L00064000000,-79.83911188,40.40673864
0374L00065000000,-79.83920189,40.40681364
0374L00066000000,-79.83926278,40.40686533
0374L00067000000,-79.83932505,40.40691594
0374L00070000000,-79.83944564,40.4070161
0374L00072000000,-79.83959583,40.40714094
0374L00074000000,-79.8397167,40.40724265
0374L00075000000,-79.839809,40.40731781
0374L00077000000,-79.83989984,40.40739401
0374L00078000000,-79.84058065,40.40746023
0374L00079000000,-79.8400223,40.40749635
0374L00080000000,-79.84011356,40.40757266
0374L00083000000,-79.84023271,40.40766696
0374L00085000000,-79.84045411,40.40792071
0374L00087000000,-79.84054133,40.40809241
0374L00092000000,-79.84081525,40.40893983
0374L00093000000,-79.84071659,40.4087821
0374L00095000000,-79.84064194,40.40866621
0374L00097000000,-79.84058467,40.40857528
0374L00098000000,-79.84042851,40.40840634
0374L00103000000,-79.84024064,40.40822448
0374L00106000000,-79.84012979,40.40811742
0374L00108000000,-79.83988724,40.40788858
0374L00110000000,-79.83976144,40.40778814
0374L00112000000,-79.83963336,40.40768154
0374L00114000000,-79.83948002,40.407554
0374L00117000000,-79.83935811,40.40745231
0374L00119000000,-79.83925869,40.40737087
0374L00120000000,-79.83916804,40.40729547
0374L00121000000,-79.83910998,40.40724475
0374L00122000000,-79.83901773,40.40717066
0374L00124000000,-79.83889662,40.40706857
0374L00126000000,-79.8388046,40.40699309
0374L00127000000,-79.83868836,40.40689597
0374L00130000000,-79.83853909,40.40677098
0374L00134000000,-79.83818309,40.40702144
0374L00136000000,-79.83830425,40.40712692
0374L00139000000,-79.83846056,40.40725982
0374L00142000000,-79.83863404,40.40740775
0374L00144000000,-79.83878078,40.40753518
0374L00145000000,-79.83887309,40.40760821
0374L00147000000,-79.83895927,40.40768774
0374L00149000000,-79.83908187,40.40778865
0374L00151000000,-79.83919901,40.40789223
0374L00153000000,-79.83932104,40.40799197
0374L00156000000,-79.83947027,40.40811709
0374L00159000000,-79.83972189,40.4083564
0374L00161000000,-79.8398393,40.4084705
0374L00163000000,-79.83994396,40.40857208
0374L00166000000,-79.84007722,40.40870152
0374L00168000000,-79.84021827,40.40883943
0374L00172000000,-79.83971919,40.40893276
0374L00173000000,-79.83963539,40.40885212
0374L00175000000,-79.83955179,40.40876964
0374L00176000000,-79.83946781,40.40868889
0374L00178000000,-79.83935653,40.40858157
0374L00182000000,-79.839076,40.40830878
0374L00185000000,-79.83887467,40.40812328
0374L00189000000,-79.83873118,40.40799181
0374L00191000000,-79.83864543,40.40791205
0374L00192000000,-79.83858702,40.40786016
0374L00193000000,-79.83850301,40.40778073
0374L00195000000,-79.8384165,40.40770186
0374L00196000000,-79.83833725,40.40762902
0374L00198000000,-79.83822181,40.40752187
0374L00200000000,-79.83809806,40.40740882
0374L00202000000,-79.83797709,40.40729697
0374L00204000000,-79.83788623,40.40720693
0374L00208000000,-79.8375464,40.40749656
0374L00210000000,-79.83765588,40.40760865
0374L00212000000,-79.83775988,40.40771017
